firm_id,name,owner_name,owner_age_estimate,address,city,state,zip_code,metro,phone,email,website,subindustry,naics_code,revenue_estimate,employee_count,years_established,yelp_rating,yelp_review_count,google_rating,google_review_count,succession_risk_score,wealth_index,formation_rate,estimated_ebitda,estimated_multiple,deal_score
firm_0568,Scott Baker CPAs,Deborah Torres,49,7338 Elm Way,Fort Lauderdale,FL,33301,Fort Lauderdale,(236) 418-5798,info@scottbakercpastax.com,www.scottbakercpastax.com,CPA Firms,541211,962816,9,5,4.7,143,4.6,239,10,81,13.4,325886,3.1771737320851505,71.53
firm_0588,Legacy Tax Advisors,David Ramirez,40,7452 Main St,Fort Lauderdale,FL,33316,Fort Lauderdale,(869) 496-4455,info@legacytaxadvisocpa.com,www.legacytaxadvisocpa.com,Forensic Accounting,541211,8645740,29,9,4.0,136,4.1,123,0,75,11.8,2347507,4.479525086828246,71.50999999999999
firm_0563,Uptown Advisory Services,Jose Wright,75,3336 Oak Ave,Jacksonville,FL,32259,Jacksonville,(246) 319-2229,info@uptownadvisoryscpa.com,,CPA Firms,541211,6791284,42,34,3.1,15,3.1,26,88,86,13.7,1787340,3.427175690419997,71.49
firm_0613,Gary Nelson Tax Services,Scott Nguyen,43,8882 Park Ave,Wellington,FL,33414,West Palm Beach,(274) 607-5987,info@garynelsontaxsetax.com,www.garynelsontaxsetax.com,Tax Preparation,541213,809930,13,13,2.7,134,2.9,236,11,90,11.4,161321,2.593736971412869,71.47999999999999
firm_0546,Excellence LLC,Michelle Clark,57,2828 Business Blvd,Jacksonville,FL,32207,Jacksonville,(794) 563-9173,info@excellencellc.com,www.excellencellc.com,Estate Planning,541211,749261,7,10,3.8,63,3.7,106,28,72,10.8,260556,4.307462847624732,71.36
firm_0663,Heritage CPA,Donna Moore,73,5766 Park Ave,Cape Coral,FL,33904,Cape Coral,(985) 344-8426,info@heritagecpa.com,,Tax Preparation,541213,6704102,16,20,3.6,5,3.3,6,93,76,11.3,1880462,2.950187707398713,71.31
firm_0214,Angela Taylor Tax Services,Gary Scott,44,6477 Commerce Way,Lowell,MA,01851,Lowell,(448) 602-7293,info@angelataylortaxtax.com,www.angelataylortaxtax.com,Bookkeeping Services,541219,6819678,31,20,3.3,107,3.4,128,27,74,11.6,1686095,3.1413098231224144,71.22
firm_0215,Midtown Accounting,Angela Rivera,65,1476 Park Blvd,Lowell,MA,01851,Lowell,(364) 819-2633,info@midtownaccounti.com,,Payroll Services,541214,1774476,10,37,3.2,12,3.1,9,78,74,11.6,558968,4.20054178160882,71.22
firm_0282,Summit Firm,James Jones,36,5659 Park St,Homestead,FL,33176,Miami,(622) 334-2919,info@summitfirmcpa.com,www.summitfirmcpa.com,Payroll Services,541214,2617151,21,15,3.2,8,3.4,9,33,64,9.4,465143,3.477328716340299,71.18
firm_0456,Edward Martinez Tax Services,Sarah Hall,35,9632 Third Way,Orlando,FL,32810,Orlando,(400) 769-9423,info@edwardmartineztcpa.com,www.edwardmartineztcpa.com,Bookkeeping Services,541219,6045382,16,15,2.7,22,2.5,21,28,71,12.1,1576610,2.7088416773902666,71.12
firm_0062,Ruth Perez Accounting,John Allen,63,6345 Second St,Framingham,MA,01701,Boston,(911) 344-2486,info@ruthperezaccouncpa.com,www.ruthperezaccouncpa.com,Bookkeeping Services,541219,876882,15,5,5.0,99,5.0,173,27,79,13.2,278584,3.3445481209004697,71.09
firm_0049,Uptown Advisory Services,Thomas Lee,48,5925 Main Way,Weston,MA,02493,Boston,(815) 818-5833,info@uptownadvisoryscpa.com,www.uptownadvisoryscpa.com,Tax Preparation,541213,6890829,33,35,3.9,15,3.7,11,25,98,8.9,2076744,2.460300035755199,70.93
firm_0054,Legacy CPAs,Sharon Walker,45,9724 Main Dr,Weston,MA,02493,Boston,(897) 300-1486,info@legacycpastax.com,,Estate Planning,541211,6695983,40,25,4.5,0,4.2,0,44,98,8.9,1776047,3.606465375213119,70.93
firm_0274,Susan Hall Tax Services,Kimberly Robinson,44,6025 Business Ave,Kendall,FL,33143,Miami,(603) 354-1519,info@susanhalltaxsertax.com,,CPA Firms,541211,4551314,19,38,3.4,20,3.3,15,49,76,13.6,971097,3.8644407234979368,70.92
firm_0280,Edward Jackson Tax Services,Ronald Nguyen,44,3872 Second Ave,Kendall,FL,33143,Miami,(273) 854-5128,info@edwardjacksontacpa.com,,CPA Firms,541211,3822391,14,40,3.1,22,3.4,35,46,76,13.6,1032444,3.172550471750117,70.92
firm_0593,Mark Nelson Tax Services,Donna Rivera,39,3665 Elm Blvd,West Palm Beach,FL,33401,West Palm Beach,(469) 294-6032,info@marknelsontaxsetax.com,,Forensic Accounting,541211,9392298,44,40,4.0,17,3.7,10,47,80,12.7,2436806,4.184391201331709,70.89
firm_0203,Kevin Williams CPAs,Amy Garcia,68,7461 Third Dr,Springfield,MA,01118,Springfield,(720) 998-6158,info@kevinwilliamscp.com,www.kevinwilliamscp.com,Forensic Accounting,541211,772819,15,8,4.0,122,4.0,141,48,63,9.1,119477,4.189692768031415,70.82
firm_0669,Downtown Consulting,Andrew Wilson,67,1137 Main Blvd,Fort Myers,FL,33901,Fort Myers,(316) 790-4676,info@downtownconsulttax.com,,Payroll Services,541214,5326902,40,35,3.8,7,4.0,4,95,74,10.9,1429207,3.301898959497568,70.73
firm_0670,East Financial Advisors,Jeffrey Scott,60,5253 Park Ave,Fort Myers,FL,33901,Fort Myers,(376) 408-1544,info@eastfinancialad.com,www.eastfinancialad.com,Estate Planning,541211,1539603,7,5,3.2,28,3.1,38,36,74,10.9,399742,4.088884207337777,70.73
firm_0632,Strategic Specialists,Anthony Johnson,60,4959 Oak Ave,Naples,FL,34108,Naples,(639) 789-8780,info@strategicspeciatax.com,,Estate Planning,541211,8020740,34,29,3.2,20,2.9,33,68,97,7.4,2541347,3.537205656319747,70.72999999999999
firm_0336,Heritage Associates,Anthony Thompson,54,7363 First St,Bal Harbour,FL,33154,Miami,(773) 629-7775,info@heritageassociatax.com,,Forensic Accounting,541211,1792187,15,32,2.7,7,2.6,11,50,96,10.4,289990,4.559902998756169,70.68
firm_0084,Jeffrey Garcia CPAs,Frank Allen,63,1602 Elm Way,Cambridge,MA,02138,Boston,(648) 537-8999,info@jeffreygarciacptax.com,www.jeffreygarciacptax.com,Estate Planning,541211,8854978,18,4,3.9,0,3.9,0,42,91,15.8,1765875,4.3530655273835785,70.65
firm_0619,Metro Bookkeeping,Amy Hernandez,40,9974 Main Ave,Sarasota,FL,34236,Sarasota,(299) 669-2537,info@metrobookkeepintax.com,,Tax Preparation,541213,6508710,15,20,4.3,15,4.4,10,49,88,10.6,1615030,2.7395846843165668,70.62
firm_0101,Laura Wilson CPAs,Thomas Torres,58,937 Commerce Way,Allston,MA,02134,Boston,(515) 226-6438,info@laurawilsoncpas.com,,Bookkeeping Services,541219,5527977,42,32,2.8,21,2.5,17,61,71,12.8,1908695,2.675590550583918,70.61
firm_0102,Legacy Corporation,Betty Williams,67,8625 Commerce Ave,Allston,MA,02134,Boston,(627) 829-9666,info@legacycorporati.com,,Bookkeeping Services,541219,8944177,27,18,3.3,20,3.2,32,65,71,12.8,2027198,3.2183225281519623,70.61
firm_0570,Laura Hill CPAs,Donna Young,46,5449 Main Ave,Fort Lauderdale,FL,33301,Fort Lauderdale,(963) 533-7927,info@laurahillcpastax.com,,Estate Planning,541211,6165717,17,23,3.8,0,3.6,0,55,81,13.4,2121489,4.134694400994523,70.53
firm_0293,Timothy Green & Associates,Dorothy Flores,50,6741 Business Blvd,Hialeah,FL,33125,Miami,(950) 485-5252,info@timothygreenandtax.com,www.timothygreenandtax.com,Tax Preparation,541213,805655,11,17,3.1,128,3.2,159,30,61,9.1,186311,2.979746874751502,70.52
firm_0416,Summit Financial Advisors,Thomas Jones,40,3456 Oak Way,Orlando,FL,32835,Orlando,(268) 259-6496,info@summitfinancialtax.com,www.summitfinancialtax.com,Estate Planning,541211,5880248,38,33,3.4,60,3.2,49,27,71,11.2,1531095,4.265240382161778,70.49
firm_0352,Brian Moore Accounting,Joseph Miller,35,9024 Commerce Dr,Palmetto Bay,FL,33157,Miami,(766) 811-5655,info@brianmooreaccou.com,,CPA Firms,541211,4226714,12,37,3.7,13,4.0,22,43,91,12.6,1093173,3.1828539051777387,70.47
firm_0516,West Partners,Edward Jones,38,5669 Business Dr,Tampa,FL,33611,Tampa,(525) 824-9789,info@westpartnerscpa.com,www.westpartnerscpa.com,Payroll Services,541214,855173,5,25,3.3,42,3.4,60,23,77,12.6,199401,3.6738639302080927,70.37
firm_0547,Excellence Tax Preparation,Richard Davis,64,5573 Oak Way,Jacksonville,FL,32207,Jacksonville,(323) 600-5928,info@excellencetaxprtax.com,www.excellencetaxprtax.com,CPA Firms,541211,7740577,16,8,4.2,104,4.2,159,28,72,10.8,2261914,3.6918829153219073,70.36
firm_0125,Precision CPAs,Jason Green,36,8404 Oak Ave,North End,MA,02113,Boston,(852) 323-8413,info@precisioncpascpa.com,www.precisioncpascpa.com,Tax Preparation,541213,7760124,39,7,3.5,109,3.2,140,1,89,16.3,1248914,2.5591149149925325,70.35
firm_0405,Sharon Rodriguez Tax Services,Deborah King,60,2579 Business Ave,Winter Springs,FL,32789,Orlando,(897) 975-1619,info@sharonrodriguez.com,www.sharonrodriguez.com,Forensic Accounting,541211,817533,15,5,3.1,31,3.1,48,39,89,14.7,151493,4.124478588505246,70.35
firm_0406,Legacy Audit Services,Joseph Nguyen,49,5234 Second Way,Winter Springs,FL,32789,Orlando,(331) 798-9545,info@legacyauditservcpa.com,www.legacyauditservcpa.com,Estate Planning,541211,4268604,10,5,3.4,85,3.4,86,0,89,14.7,869385,3.72096454082903,70.35
firm_0408,Ridge Corporation,Sandra Green,54,7715 Business St,Winter Springs,FL,32789,Orlando,(762) 295-7508,info@ridgecorporatio.com,www.ridgecorporatio.com,Payroll Services,541214,8027256,45,6,3.6,39,3.8,27,14,89,14.7,1925480,3.939451908755425,70.35
firm_0105,Valley Accounting,Scott Jones,39,9528 First Ave,Brighton,MA,02135,Boston,(459) 469-1912,info@valleyaccountincpa.com,,Tax Preparation,541213,8666142,27,11,4.1,7,4.3,6,36,74,13.1,2355559,3.0491924634531786,70.27000000000001
firm_0381,Premier Business Services,Eric Hernandez,68,3122 Elm Dr,North Miami Beach,FL,33162,Miami,(738) 598-1332,info@premierbusinesscpa.com,www.premierbusinesscpa.com,Bookkeeping Services,541219,506491,6,6,3.5,106,3.4,142,38,75,12.8,162941,3.411896469051436,70.21000000000001
firm_0382,Quality Company,Eric Rodriguez,61,2245 Commerce St,North Miami Beach,FL,33162,Miami,(628) 864-8847,info@qualitycompany.com,www.qualitycompany.com,Forensic Accounting,541211,1244825,5,9,3.9,1,4.2,0,42,75,12.8,427834,3.7060973803582273,70.21000000000001
firm_0228,Regional CPAs,Laura Miller,60,9272 Third Ave,Peabody,MA,01960,Boston,(834) 784-9236,info@regionalcpascpa.com,,Payroll Services,541214,1248293,13,24,3.0,4,3.2,6,66,81,12.9,348156,4.08514892679738,70.18
firm_0558,Premier Audit Services,Joseph Hall,47,7250 First St,Jacksonville,FL,32223,Jacksonville,(987) 901-7220,info@premierauditsertax.com,www.premierauditsertax.com,Estate Planning,541211,2272510,23,7,4.9,7,4.8,9,11,77,12.3,624045,3.4495911290499093,70.16
firm_0292,Midtown LLC,Eric Thompson,52,7526 Main Blvd,Hialeah,FL,33015,Miami,(929) 787-9335,info@midtownllccpa.com,www.midtownllccpa.com,CPA Firms,541211,7177351,23,11,3.9,29,3.7,27,26,59,8.8,1258394,3.334973500370617,70.01
firm_0453,Metro Accounting,Lisa Nguyen,35,2586 Second St,Orlando,FL,32809,Orlando,(399) 879-4690,info@metroaccountingtax.com,www.metroaccountingtax.com,Payroll Services,541214,3984243,25,28,2.9,8,3.0,13,25,74,12.7,651102,3.556748715556277,69.99000000000001
firm_0600,South Partners,Matthew Robinson,55,4194 Business St,Palm Beach,FL,33480,West Palm Beach,(590) 257-1929,info@southpartners.com,,CPA Firms,541211,9310998,18,32,3.2,11,3.1,18,70,96,9.3,1999829,3.928838303869361,69.91
firm_0145,Steven Jones Accounting,Karen Scott,48,5879 Second Ave,Saugus,MA,01906,Boston,(652) 444-8255,info@stevenjonesaccotax.com,,Tax Preparation,541213,6899865,26,35,4.3,11,4.0,14,45,78,11.7,2084916,3.103236026511,69.89
firm_0042,West Group,Michael Garcia,45,2793 Oak Dr,Lexington,MA,02420,Boston,(735) 863-3656,info@westgroupcpa.com,,CPA Firms,541211,7358561,39,36,3.1,23,3.3,31,49,96,12.1,1262305,3.3643757913048744,69.87
firm_0204,First Choice CPA,Michelle Nguyen,57,6247 Main Blvd,Springfield,MA,01118,Springfield,(660) 265-6283,info@firstchoicecpacpa.com,,CPA Firms,541211,8208823,37,28,4.0,12,4.2,15,58,63,9.1,2810143,3.1579473097297903,69.82
firm_0631,Local Accounting,Joseph Carter,53,1123 Commerce Way,Naples,FL,34108,Naples,(430) 974-6988,info@localaccounting.com,www.localaccounting.com,Estate Planning,541211,2417595,18,6,3.9,117,3.8,137,17,97,7.4,777722,3.519594220227334,69.72999999999999
firm_0580,Nancy Martinez & Associates,Jeffrey Roberts,46,3562 Park Way,Fort Lauderdale,FL,33308,Fort Lauderdale,(779) 882-3955,info@nancymartinezan.com,,CPA Firms,541211,4455002,25,21,3.9,10,3.8,10,43,87,12.1,822489,3.0081181742394754,69.52
firm_0590,Nancy Wilson CPAs,Deborah Sanchez,37,8787 Business St,Fort Lauderdale,FL,33316,Fort Lauderdale,(316) 897-1062,info@nancywilsoncpas.com,,Bookkeeping Services,541219,8464802,27,28,3.8,29,3.6,34,49,75,11.8,2706221,3.2426978892818745,69.50999999999999
firm_0561,Advanced Financial Services,James Johnson,37,7063 Main St,Jacksonville,FL,32259,Jacksonville,(940) 996-3368,info@advancedfinancicpa.com,www.advancedfinancicpa.com,Tax Preparation,541213,3153544,14,7,2.8,120,2.8,185,15,86,13.7,482971,2.331706648288166,69.49
firm_0344,South Bookkeeping,Donna Hill,36,6483 Elm Dr,Kendall,FL,33155,Miami,(567) 217-5202,info@southbookkeepin.com,,Bookkeeping Services,541219,2551900,22,20,3.5,16,3.5,16,43,78,13.9,759326,2.7806930865814987,69.43
firm_0182,Summit Tax Advisors,Joseph Martinez,40,6169 Main Dr,Worcester,MA,01610,Worcester,(836) 770-2210,info@summittaxadviso.com,www.summittaxadviso.com,Payroll Services,541214,7006132,44,5,4.3,70,4.4,123,0,69,10.1,1560507,4.278769321228578,69.42
firm_0186,Robert Harris & Associates,Sarah Miller,38,1635 Main St,Worcester,MA,01610,Worcester,(985) 614-1794,info@robertharrisandtax.com,www.robertharrisandtax.com,CPA Firms,541211,6605716,29,14,2.9,132,2.7,230,13,69,10.1,1518072,3.733309631082074,69.42
firm_0189,Grove CPA,Jason Thomas,51,1413 Commerce Ave,Worcester,MA,01610,Worcester,(485) 542-9395,info@grovecpa.com,www.grovecpa.com,Payroll Services,541214,6385402,32,19,2.6,52,2.9,52,27,69,10.1,1336642,4.27619214051244,69.42
firm_0629,Eric Clark CPA,Michelle Smith,66,9422 Elm Dr,Naples,FL,34102,Naples,(390) 583-3762,info@ericclarkcpacpa.com,www.ericclarkcpacpa.com,CPA Firms,541211,8269860,34,6,3.3,145,3.5,134,44,95,8.7,2017924,3.866612531651703,69.34
firm_0152,Edward Rodriguez Tax Services,Laura Martin,35,5808 Business St,Somerville,MA,02144,Boston,(768) 716-2657,info@edwardrodriguezcpa.com,,Bookkeeping Services,541219,5886843,17,36,2.9,30,3.1,34,47,82,14.6,1443342,2.929601263753233,69.3
firm_0157,Strategic Bookkeeping,Frank Clark,57,260 Commerce Dr,Somerville,MA,02144,Boston,(959) 300-2042,info@strategicbookke.com,www.strategicbookke.com,Bookkeeping Services,541219,4391926,15,7,3.3,60,3.3,93,25,82,14.6,948811,3.0164320914411165,69.3
firm_0315,South Solutions,Sarah Clark,46,3501 Commerce Ave,Coral Gables,FL,33146,Miami,(426) 438-6039,info@southsolutions.com,www.southsolutions.com,Bookkeeping Services,541219,8370776,36,5,3.5,106,3.7,91,3,89,12.7,2734464,3.2365966107123003,69.24000000000001
firm_0317,Summit Associates,David Hill,38,6539 Commerce Way,Coral Gables,FL,33146,Miami,(992) 654-3823,info@summitassociatecpa.com,www.summitassociatecpa.com,CPA Firms,541211,1314390,7,9,3.1,24,3.2,37,7,89,12.7,408416,3.9766670514109443,69.24000000000001
firm_0194,Richard Adams Accounting,Richard Smith,70,4866 Oak St,Springfield,MA,01103,Springfield,(834) 465-1670,info@richardadamsacctax.com,,Forensic Accounting,541211,8396980,43,40,3.2,25,3.1,38,81,61,8.7,2472928,3.868914457038331,69.24
firm_0212,First Choice Financial Services,Ronald Clark,59,446 Business Way,Lowell,MA,01851,Lowell,(241) 660-1782,info@firstchoicefinatax.com,,Tax Preparation,541213,2115982,24,8,4.6,24,4.6,35,38,74,11.6,677964,2.9301159821305336,69.22
firm_0361,Strategic Financial Services,Gary Clark,42,9652 First Ave,Aventura,FL,33158,Miami,(930) 542-7811,info@strategicfinanc.com,,Payroll Services,541214,6669180,16,25,2.6,6,2.8,4,50,89,14.1,1011762,3.6199412922489422,69.22
firm_0165,Trusted Firm,Thomas Walker,74,437 Commerce Dr,Worcester,MA,01609,Worcester,(970) 534-9753,info@trustedfirmcpa.com,,Tax Preparation,541213,6091107,41,38,3.7,3,3.8,3,99,68,9.8,1323967,2.5960278977915476,69.06
firm_0287,Downtown Consulting,Stephen Perez,71,8349 Commerce Ave,Hialeah,FL,33015,Miami,(854) 887-1709,info@downtownconsulttax.com,www.downtownconsulttax.com,Bookkeeping Services,541219,3123302,19,8,3.6,13,3.4,10,55,59,8.8,1090535,2.7984123791581816,69.01
firm_0479,Grove Group,Timothy Gonzalez,54,8216 Park Ave,Tampa,FL,33606,Tampa,(833) 757-7652,info@grovegroup.com,www.grovegroup.com,Bookkeeping Services,541219,5850571,30,3,3.6,144,3.7,124,18,83,13.5,928493,2.847821966501635,68.9
firm_0540,Regional Business Services,Sarah Nguyen,74,4747 Elm Blvd,Tampa,FL,33614,Tampa,(756) 682-9043,info@regionalbusines.com,,Estate Planning,541211,4711189,10,9,3.9,3,3.9,4,75,82,13.7,943244,4.077253895029827,68.88999999999999
firm_0655,Strategic Specialists,Joseph Baker,63,4170 Main Way,Pensacola,FL,32501,Pensacola,(412) 623-3691,info@strategicspeciatax.com,,Tax Preparation,541213,4189076,24,36,3.0,19,2.7,27,76,67,9.7,1286882,2.3375327413583884,68.84
firm_0656,Valley Corporation,Sandra Baker,72,3837 Second Way,Pensacola,FL,32501,Pensacola,(368) 605-7466,info@valleycorporatitax.com,,Estate Planning,541211,2281980,24,37,3.2,13,3.2,19,94,67,9.7,786303,4.118686758416502,68.84
firm_0396,Valley Financial Services,Susan Davis,64,387 Oak St,Orlando,FL,32803,Orlando,(944) 515-5032,info@valleyfinancialcpa.com,,Bookkeeping Services,541219,7539513,33,34,3.2,5,3.3,4,85,74,12.4,1134550,3.242393014535618,68.78
firm_0481,Heritage Firm,David Rivera,60,7241 Main St,Tampa,FL,33629,Tampa,(617) 733-6457,info@heritagefirmtax.com,,Payroll Services,541214,6229221,35,12,3.3,3,3.3,2,64,91,12.9,940583,3.649826670574856,68.68
firm_0640,Elite Specialists,Larry Thomas,49,2989 Commerce Blvd,Gainesville,FL,32601,Gainesville,(492) 824-9942,info@elitespecialisttax.com,,Bookkeeping Services,541219,6406528,41,37,3.9,27,4.2,27,43,69,11.9,1943110,3.13637230986294,68.68
firm_0371,Nancy Jackson & Associates,Amy Johnson,57,8938 Commerce Way,North Miami Beach,FL,33161,Miami,(678) 355-3054,info@nancyjacksonand.com,,Payroll Services,541214,7726627,42,15,3.5,2,3.4,2,51,73,12.4,1430633,4.264428506272692,68.63
firm_0377,Quality Associates,Dorothy Young,70,9655 Third St,North Miami Beach,FL,33161,Miami,(360) 693-1528,info@qualityassociattax.com,,Bookkeeping Services,541219,2202088,14,7,4.6,13,4.7,14,61,73,12.4,338571,3.115116048545931,68.63
firm_0583,Premier Specialists,Kimberly Mitchell,56,3376 Second St,Fort Lauderdale,FL,33316,Fort Lauderdale,(440) 416-2846,info@premierspeciali.com,,CPA Firms,541211,3849727,15,32,2.6,6,2.6,3,62,75,11.8,1166242,3.7239004279753574,68.50999999999999
firm_0411,Elite Consulting,Anthony Hill,55,5774 Main Dr,Orlando,FL,32835,Orlando,(258) 691-1002,info@eliteconsultingtax.com,www.eliteconsultingtax.com,Tax Preparation,541213,787348,6,8,4.0,43,4.1,60,28,71,11.2,167378,2.527692382018026,68.49
firm_0187,Trusted CPA,Paul Rodriguez,57,2364 Main Dr,Worcester,MA,01610,Worcester,(959) 329-9036,info@trustedcpa.com,,Estate Planning,541211,7329598,31,25,3.3,22,3.5,30,56,69,10.1,1380296,3.4284100369571493,68.42
firm_0434,Coastal Company,Angela Jackson,55,3451 Second St,Orlando,FL,32807,Orlando,(951) 490-3037,info@coastalcompany.com,,CPA Firms,541211,2064225,24,34,2.8,12,2.9,15,58,72,12.3,420724,3.926138788869752,68.41
firm_0668,Deborah Carter & Associates,Brian Mitchell,71,6567 Park Dr,Cape Coral,FL,33904,Cape Coral,(250) 284-9589,info@deborahcarterantax.com,www.deborahcarterantax.com,Tax Preparation,541213,7356314,35,3,2.6,148,2.8,247,46,76,11.3,2188522,3.155407277205645,68.31
firm_0195,First Choice CPAs,Dorothy Perez,72,7335 Elm Ave,Springfield,MA,01103,Springfield,(707) 400-9075,info@firstchoicecpascpa.com,www.firstchoicecpascpa.com,CPA Firms,541211,5968035,15,4,2.9,70,3.0,113,52,61,8.7,2035117,3.0196552949369324,68.24
firm_0176,Carol Anderson Tax Services,Joseph Harris,38,8306 Main Blvd,Worcester,MA,01608,Worcester,(863) 899-9721,info@carolandersonta.com,www.carolandersonta.com,Estate Planning,541211,6485589,24,22,3.0,91,2.9,58,21,65,9.2,1983717,3.430895552176999,68.19
firm_0181,Advanced Solutions,Eric Green,59,6393 Business Blvd,Worcester,MA,01608,Worcester,(791) 287-9531,info@advancedsolutiocpa.com,www.advancedsolutiocpa.com,Estate Planning,541211,6330118,43,5,4.0,45,3.7,56,21,65,9.2,1987368,4.3986329542558575,68.19
firm_0226,Summit Partners,Brian Lewis,37,8140 Main Ave,Peabody,MA,01960,Boston,(403) 806-5606,info@summitpartnerscpa.com,,Payroll Services,541214,5578813,18,31,2.5,25,2.4,25,45,81,12.9,1778319,3.3137417287094935,68.18
firm_0281,Gary Miller & Associates,Donna Mitchell,46,6643 Commerce Blvd,Homestead,FL,33176,Miami,(490) 332-1856,info@garymillerandastax.com,www.garymillerandastax.com,CPA Firms,541211,7223604,36,5,4.8,22,5.0,15,5,64,9.4,1832649,3.3990849577791216,68.18
firm_0284,Edward Hill CPAs,Donna Anderson,64,8778 Elm St,Homestead,FL,33176,Miami,(223) 656-4720,info@edwardhillcpascpa.com,,Payroll Services,541214,6304106,25,28,3.5,8,3.5,9,70,64,9.4,1344996,3.8449413595173114,68.18
firm_0236,Central CPA,Paul Ramirez,36,2643 Main Ave,Coral Gables,FL,33134,Miami,(359) 602-1534,info@centralcpa.com,www.centralcpa.com,Bookkeeping Services,541219,1423112,6,6,2.9,41,3.0,63,2,82,12.3,373925,3.588101924572492,67.91
firm_0603,Precision Corporation,Thomas Hill,40,5208 Business Dr,Palm Beach,FL,33480,West Palm Beach,(322) 275-3638,info@precisioncorpor.com,www.precisioncorpor.com,Bookkeeping Services,541219,3269285,16,3,3.4,128,3.3,195,10,96,9.3,767683,3.2714345538602876,67.91
firm_0206,Valley Consulting,Betty Perez,52,3717 Park Blvd,Springfield,MA,01118,Springfield,(586) 243-2097,info@valleyconsultintax.com,www.valleyconsultintax.com,Forensic Accounting,541211,5304048,20,18,3.0,106,2.8,179,20,63,9.1,1658640,4.624012667102388,67.82
firm_0009,Harbor Corporation,Susan Davis,56,9245 Main Blvd,Boston,MA,02116,Boston,(425) 449-5497,info@harborcorporati.com,www.harborcorporati.com,Forensic Accounting,541211,5204982,23,5,3.3,125,3.0,87,20,92,16.8,1002011,3.77558255421803,67.8
firm_0486,Grove CPA,Eric Nelson,66,8102 Park Blvd,Tampa,FL,33629,Tampa,(585) 253-2949,info@grovecpatax.com,,Bookkeeping Services,541219,687481,2,17,3.3,26,3.3,42,67,91,12.9,188404,3.192839729805169,67.68
firm_0515,North CPA,James Walker,54,9021 Main Way,Tampa,FL,33611,Tampa,(964) 326-1993,info@northcpa.com,www.northcpa.com,Forensic Accounting,541211,2012338,15,7,3.1,149,3.4,93,15,77,12.6,489696,4.455757701412667,67.37
firm_0548,Advanced Solutions,Dorothy Walker,37,1843 Second Ave,Jacksonville,FL,32207,Jacksonville,(841) 922-8078,info@advancedsolutiotax.com,,Forensic Accounting,541211,2470475,17,35,2.8,2,3.0,1,59,72,10.8,670794,4.081621786588206,67.36
firm_0232,Grove Tax Advisors,Deborah Hall,38,8976 First Dr,Peabody,MA,01960,Boston,(582) 444-8688,info@grovetaxadvisorcpa.com,,Estate Planning,541211,8808301,43,37,3.3,14,3.2,9,53,81,12.9,1406833,3.8323868420207114,67.18
firm_0555,Quality Associates,Eric Lee,36,4539 Business Ave,Jacksonville,FL,32223,Jacksonville,(975) 469-5756,info@qualityassociatcpa.com,,Forensic Accounting,541211,8586135,28,33,2.9,28,2.9,29,42,77,12.3,1434664,4.32877455126776,67.16
firm_0078,Elite Financial Advisors,Sharon Martin,62,3280 Second Way,Boston,MA,02114,Boston,(253) 890-3082,info@elitefinancialacpa.com,www.elitefinancialacpa.com,Bookkeeping Services,541219,8929909,21,9,3.2,53,3.3,79,25,87,15.9,2038011,2.9525591114450873,67.05
firm_0135,Central Tax Advisors,Ronald Nelson,51,6547 Oak Blvd,Downtown,MA,02109,Boston,(746) 300-6312,info@centraltaxadvistax.com,www.centraltaxadvistax.com,Tax Preparation,541213,9222115,31,5,2.9,75,2.9,99,18,87,19.1,1798509,2.7199754669920164,67.05
firm_0327,North Firm,Carol White,58,8461 Elm St,Miami Beach,FL,33149,Miami,(341) 217-6741,info@northfirm.com,www.northfirm.com,Tax Preparation,541213,7696300,42,4,3.1,98,3.0,142,20,87,16.2,1419505,3.109881401089548,67.05
firm_0650,Nancy Wilson Tax Services,Jason Williams,40,5633 Third Blvd,Tallahassee,FL,32301,Tallahassee,(429) 775-1292,info@nancywilsontaxscpa.com,www.nancywilsontaxscpa.com,Bookkeeping Services,541219,4253240,11,7,2.6,74,2.8,130,3,73,12.8,934885,2.927544075030169,66.91
firm_0149,Central Solutions,David Campbell,49,1928 Park Blvd,Saugus,MA,01906,Boston,(221) 921-9799,info@centralsolution.com,www.centralsolution.com,Forensic Accounting,541211,6360263,16,10,3.2,0,3.5,0,15,78,11.7,1038406,4.325098095978174,66.89
firm_0495,Executive LLC,Steven Clark,37,1922 Commerce Way,Tampa,FL,33607,Tampa,(766) 650-7877,info@executivellccpa.com,,Forensic Accounting,541211,5174869,31,19,3.6,3,3.8,5,43,81,13.8,1746295,3.937224561147282,66.81
firm_0364,Capital Financial Services,Scott Adams,44,5885 Second Dr,Sunny Isles,FL,33160,Miami,(866) 853-1135,info@capitalfinanciatax.com,www.capitalfinanciatax.com,Tax Preparation,541213,8147138,44,7,3.1,118,3.3,144,5,85,15.3,1793657,2.8490452548639174,66.75
firm_0337,Heritage Advisory Services,Karen Martin,48,5262 Business St,Bal Harbour,FL,33154,Miami,(660) 353-1063,info@heritageadvisorcpa.com,,Forensic Accounting,541211,5022868,27,32,3.5,0,3.4,0,49,96,10.4,1165637,4.355746063308707,66.68
